clade_name	NCBI_tax_id	ERR6282383_BCN-08_1_profile	ERR6282298_BCN-03_1_profile	ERR6282137_BCN-07_1_profile	ERR6282070_BCN-06_1_profile	ERR6281997_BCN-01_1_profile	ERR6281944_BCN-04_1_profile	ERR6281942_PRIMM0004_profile	ERR6281941_BCN-12_1_profile	ERR6281939_BCN-05_1_profile	ERR6281751_PRIMM0001_profile	ERR6281677_BCN-09_1_profile	ERR6281658_BCN-10_1_profile	ERR6281586_BCN-11_1_profile	ERR6281518_PRIMM0029_profile	ERR6281505_PRIMM0002_profile	ERR6281504_PRIMM0007_profile	ERR6281500_PRIMM0017_profile	ERR6281499_PRIMM0003_profile	ERR6281448_PRIMM0013_profile	ERR6281434_PRIMM0059_profile	ERR6281433_PRIMM0005_profile	ERR6281432_PRIMM0044_profile	ERR6281431_PRIMM0008_profile	ERR6281344_PRIMM0032_profile	ERR6281343_PRIMM0062_profile	ERR6281342_PRIMM0030_profile	ERR6281341_PRIMM0060_profile	ERR6281340_PRIMM0035_profile	ERR6281000_PRIMM0078_profile	ERR6280948_PRIMM0050_profile	ERR6280910_PRIMM0064_profile	ERR6280907_PRIMM0080_profile	ERR6280899_PRIMM0111_profile	ERR6279683_PRIMM0068_profile	ERR6279682_PRIMM0077_profile	ERR6279681_PRIMM0117_profile	ERR6279680_PRIMM0079_profile	ERR6279679_PRIMM0087_profile	ERR6279678_PRIMM0091_profile	ERR6279677_PRIMM0109_profile	ERR6279676_PRIMM0116_profile	ERR6279675_PRIMM0088_profile	ERR6279674_PRIMM0113_profile	ERR6279673_PRIMM0094_profile	ERR6279672_PRIMM0137_profile	ERR6279671_PRIMM0129_profile	ERR6279670_PRIMM0171_profile	ERR6279669_PRIMM0201_profile	ERR6279668_PRIMM0123_profile	ERR6279667_PRIMM0140_profile	ERR6279666_PRIMM0159_profile	ERR6279665_PRIMM0143_profile	ERR6279664_PRIMM0155_profile	ERR6279663_PRIMM0154_profile	ERR6279662_PRIMM0162_profile	ERR6279661_PRIMM0204_profile	ERR6279660_PRIMM0168_profile	ERR6279659_PRIMM0178_profile	ERR6279658_PRIMM0166_profile	ERR6279657_PRIMM0261_profile	ERR6279656_PRIMM0181_profile	ERR6279655_PRIMM0241_profile	ERR6279654_PRIMM0197_profile	ERR6279653_PRIMM0193_profile	ERR6279652_PRIMM0199_profile	ERR6279651_PRIMM0210_profile	ERR6279650_PRIMM0215_profile	ERR6279649_PRIMM0218_profile	ERR6279648_PRIMM0220_profile	ERR6279647_PRIMM0256_profile	ERR6279646_PRIMM0219_profile	ERR6279645_PRIMM0232_profile	ERR6279644_PRIMM0234_profile	ERR6279629_PRIMM0240_profile	ERR6279628_PRIMM0266_profile	ERR6279627_PRIMM0242_profile	ERR6279626_PRIMM0271_profile	ERR6279625_PRIMM0264_profile	ERR6279624_PRIMM0331_profile	ERR6279623_PRIMM0276_profile	ERR6279622_PRIMM0308_profile	ERR6279621_PRIMM0278_profile	ERR6279620_PRIMM0281_profile	ERR6279619_PRIMM0300_profile	ERR6279618_PRIMM0541_profile	ERR6279616_PRIMM0301_profile	ERR6279615_PRIMM0287_profile	ERR6279614_PRIMM0325_profile	ERR6275684_PRIMM0310_profile	ERR6275683_PRIMM0521_profile	ERR6275682_PRIMM0516_profile	ERR6275681_PRIMM0328_profile	ERR6275680_PRIMM0532_profile	ERR6275679_PRIMM0526_profile	ERR6275678_PRIMM0525_profile	ERR6275677_PRIMM0546_profile	ERR6275676_PRIMM0536_profile	ERR6275675_PRIMM0543_profile	ERR6275674_PRIMM0573_profile	ERR6275673_PRIMM0559_profile	ERR6275672_PRIMM0544_profile	ERR6275671_PRIMM0549_profile	ERR6275670_PRIMM0551_profile	ERR6275669_PRIMM0557_profile	ERR6275668_PRIMM0575_profile	ERR6275667_PRIMM0561_profile	ERR6275666_PRIMM0567_profile	ERR6275665_PRIMM0565_profile	ERR6275664_PRIMM0563_profile	ERR6275663_PRIMM0571_profile	ERR6275661_PRIMM0354_profile	ERR6275659_PRIMM0569_profile	ERR6275652_PRIMM0576_profile	ERR6273965_PRIMM0602_profile	ERR6271721_PRIMM0601_profile	ERR6271720_PRIMM0578_profile	ERR6271719_PRIMM0590_profile	ERR6267712_PRIMM0594_profile	ERR6267711_PRIMM0589_profile	ERR6264281_PRIMM0365_profile	ERR6264280_PRIMM0610_profile	ERR6257997_PRIMM0597_profile	ERR6254871_PRIMM0352_profile	ERR6254870_PRIMM0353_profile	ERR6254869_PRIMM0611_profile	ERR6248618_PRIMM0361_profile	ERR6243880_PRIMM0381_profile	ERR6243879_PRIMM0357_profile	ERR6243878_PRIMM0383_profile	ERR6243877_PRIMM0380_profile	ERR6239139_PRIMM0391_profile	ERR6239138_PRIMM0378_profile	ERR6236131_PRIMM0394_profile	ERR6235718_PRIMM0398_profile	ERR6235717_PRIMM0386_profile	ERR6235716_PRIMM0387_profile	ERR6233695_PRIMM0511_profile	ERR6233694_PRIMM0417_profile	ERR6233693_PRIMM0399_profile	ERR6233692_PRIMM0403_profile	ERR6232688_PRIMM0411_profile	ERR6232687_PRIMM0404_profile	ERR6232686_PRIMM0422_profile	ERR6232529_PRIMM0421_profile	ERR6232528_PRIMM0423_profile	ERR6232527_PRIMM0445_profile	ERR6232526_PRIMM0424_profile	ERR6232525_PRIMM0426_profile	ERR6232524_PRIMM0473_profile	ERR6232523_PRIMM0427_profile	ERR6232522_PRIMM0435_profile	ERR6232521_PRIMM0434_profile	ERR6232518_PRIMM0447_profile	ERR6232458_PRIMM0460_profile	ERR6232425_PRIMM0455_profile	ERR6232382_PRIMM0461_profile	ERR6231616_PRIMM0474_profile	ERR6231548_PRIMM0467_profile	ERR6231475_PRIMM0498_profile	ERR6230340_PRIMM0477_profile	ERR6230326_PRIMM0483_profile	ERR6230278_PRIMM0475_profile	ERR6230245_PRIMM0513_profile	ERR6229432_BCN-02_1_profile
Actinomyces_meyeri	2|201174|1760|2037|2049|1654|52773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_naeslundii	2|201174|1760|2037|2049|1654|1655	0	0	0	0	0	0	0.0722	0	0	0	0	0	0	0.03536	0.10273	0.04883	0.01618	0.15312	0.01059	0.25676	0	0.00383	0	0.00736	0	0	0	0.00567	0	0	0.04407	0.01791	0.01342	0.09423	0.04299	0.05031	0.00688	0.01169	0	0	0.01696	0.01011	0.00397	0.11731	0.0396	0.31854	0.01876	0	0	0.00416	0.02556	0.04783	0.01227	0.11542	0.02242	0.0107	0.00841	0.00199	0.00123	0.00353	0.05242	0.01486	0.0083	0.02122	0	0	0	0	0	0	0.01427	0	0.00308	0	0	0	0.17047	0.00281	0.13642	0.05481	0.03292	0.00316	0	0	0	0	0	0.02828	0	0.00555	0.00218	0	0	0.01191	0	0	0	0	0.00124	0	0.00242	0.08693	0	0	0	0	0.00243	0	0	0	0	0	0.00382	0	0	0	0.01454	0.02674	0.01705	0.10495	0.00621	0	0.03275	0.0516	0	0	0	0.11837	0	0.00623	0	0	0.35823	0	0	0	0.00121	0.01201	0.00393	0.00555	0	0	0	0.0478	0	0	0	0.03113	0	0.08706	0	0.07674	0	0.04851	0	0.01754	0	0	0	0.01418	0	0.02154	0.00088	0
Actinomyces_odontolyticus	2|201174|1760|2037|2049|1654|1660	0	0	0	0	0	0	0.02312	0	0	0.0156	0	0	0	0.07677	0.14127	0.04524	0.01137	0.19801	0.00186	0.0139	0	0.02106	0.00088	0.0004	0	0.00092	0.0083	0.00994	0.03131	0.00735	0.04217	0.0138	0.06562	0.01389	0.0223	0.02756	0.02369	0.01335	0.00526	0.04908	0.22798	0.00927	0	0.17687	0.02782	0.04243	0.00469	0.00483	0.3658	0.01473	0	0.04153	0.04611	0.11133	0.02812	0.02216	0.02225	0.00549	0	0.01327	0.07496	0.01152	0	0.04366	0.12735	0	0	0	0.00822	0.03347	0	0.01848	0.00157	0	0.00083	0.0009	0.00179	0.01342	0.00914	0.02784	0.02044	0	0	0	0.00691	0	0.00695	0.07919	0	0.00211	0.00906	0	0.01183	0.00562	0	0	0.02326	0	0.01541	0	0.01879	0.05222	0.00603	0	0.0014	0.06972	0.03827	0	0	0	0.00051	0	0.00449	0.22543	0.03309	0	0.01682	0.01041	0.07937	0.13762	8e-05	0.07236	0.02603	0.11117	0	0.01808	0.02467	0.00736	0	0.04467	0	0.0648	0.0225	0	0.0146	0	0.01134	0.17601	0.03647	0	0.00576	0	0.02477	0.20705	0.00198	0.02434	0.14874	0.00442	0.00949	0	0.06292	0.15995	0	0.05809	0	0.01236	0.03319	0.01147	0.04004	0.05275	0	0.01189	0.00061	0
Actinomyces_oris	2|201174|1760|2037|2049|1654|544580	0	0	0	0	0	0	0.01922	0.00817	0	0.05351	0	0	0	0.03763	0.0365	0.01769	0.02522	0.1392	0.01072	0.03503	0	0.00123	0.01423	0.02502	0.0194	0.0236	0.0936	0.0046	0.01782	0	0.02127	0	0.03729	0.13188	0.02577	0.0396	0.03573	0.0208	0.00984	0	0.01162	0.0271	0.00898	0.12412	0.05229	0.005	0	0	0.27099	0.01338	0.01599	0.07708	0.03482	0.03544	0.06514	0.02622	0.01133	0.01949	0.0021	0	0.05163	0.00263	0.01155	0.04461	0.03542	0	0	0.00822	0	0.01709	0.03695	0.00073	0.00035	0	0.00943	0.01568	0.35826	0.02581	0.01075	0.05183	0.02531	0	0	0	0.00365	0	0	0.01637	0	0.00213	0.00532	0.0172	0.01705	0.01212	0.25727	0	0.02379	0	0	0	0.00039	0	0.00447	0	0	0.08322	0.00797	0.00334	0	0	0	0	0.00206	0.00608	0.01291	0	0.02064	0.00761	0	0.00582	0.02379	0.01987	0.01079	0.06202	0.00301	0.02644	0.03899	0.01647	0	0.06337	0.00198	0.0672	0.00927	0.00077	0.01703	0	0.01973	0	0.00947	0.01306	0	0	0.14699	0.06749	0	0.00854	0.79547	0.01043	0.01308	0.01579	0.018	0.02818	0.02259	0	0	0.04474	0.02642	0.02713	0	0.04183	0	0.01755	0.00141	0
Actinomyces_radicidentis	2|201174|1760|2037|2049|1654|111015	0	0	0	0	0	0	0	0.01956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14862	0	0	0	0	0	0	0.00806	0	0	0	0	0	0	0	0	0
Actinomyces_sp_HMSC035G02	2|201174|1760|2037|2049|1654|1739406	0	0	0	0	0	0	0.00957	0	0	0.00214	0	0	0	0.0061	0	0	0.00487	0.14172	0.00202	0.0129	0	0.00231	0.00096	0	0	0	0	0	0.01651	0	0.01674	0.00947	0.00789	0.00748	0.00205	0.00768	0.00076	0.00054	0	0	0.00522	0	0	0.06221	0.01275	0.01184	0.00119	0.00169	0.66019	0.00149	0	0.0139	0.01158	0.03715	0.03838	0.00286	0.01429	0.00383	0	0.00935	0.01317	0.0188	0	0.02231	0.00406	0	0	0	0.005	0.02131	0	0.02895	0	0	0	0	0	0.01193	0.00029	0.0103	0.01639	0	0	0	0	0	0.00446	0.02918	0	0	0.00384	0	0.00514	0	0	0	0.00561	0	0.00067	0	0.01526	0.019	0	0	0	0.06757	0.00065	0	0	0	0	0	0	0.00868	0.00263	0	0.00131	0.00168	0.04706	0.00587	0	0.10734	0.0048	0.05594	0	0.00932	0.01417	0	0	0.01293	0	0.00849	0.01025	0	0.03066	0	0.01558	0.00977	0.0066	0	0.01032	0	0.00863	0.26548	0	0.00508	0.0262	0	0	0	0.05985	0.06755	0	0.02167	0	0	0.01491	0	0.04282	0.03602	0	0.00431	0	0
Actinomyces_sp_HPA0247	2|201174|1760|2037|2049|1654|1203556	0	0	0	0.00169	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0.0131	0	0	0	0	0	0	0	0.00966	0.0009	0	0.00442	0	0	0	0.00212	0	0	0	0.00184	0	0.02931	0.66695	0	0	0	0.00228	0	0	0.00151	0.00434	0	0	0	0.00232	0.01814	0.01166	0	0	0.00125	0.00062	0	0.00027	0.00346	0	0	0.00224	0.01338	0	0	0	0	0.01007	0	0	0	0.00371	0	0.00264	0.01289	0	0.00328	0	0.00162	0	0	0.00027	0.00023	0.02355	0.0075	0	0	0.00793	0	0	0.03091	0.01576	0	0	0.03447	0	0	0	0.00504	0	0.07048	0	0	0.04103	0	0	0	0	0.02172	0	0	0.00461	0	0	0	0	0.00993	0.00522	0	0.00783	0	0.00271	0.05684	0.01311	0.01163	0	0	0.00175	0	0.01143	0.00539	0	0	0	0.01556	0.00212	0.03196	0	0.00537	0	0.00251	0.15446	0	0.00944	0.2557	0	0.03086	0	0	0	0	0	0	0.05303	0.04682	0.03444	0	0.0086	0	0.02569	0.00275	0
Actinomyces_sp_ICM47	2|201174|1760|2037|2049|1654|936548	0	0	0	0.0003	0	0	0.08877	0	0	0	0	0	0	0.03219	0	0.01124	0.03464	0.06817	0.01226	0	0	0	0	0	0	0	0	0	0	0.01886	0.01319	0.00385	0.00954	0.14536	0.00374	0	0.07242	0	0	0	0.02262	0.00222	0	0.00491	0.07228	0.05746	0.00455	0.00158	0	0	0.00185	0.02958	0	0.02343	0.01187	0.00331	0	0	0	0.0396	0.01832	0	0	0.09684	0.00547	0	0	0	0.00623	0.06818	0.00197	0	0	0	0	0	0	0	0	0.00251	0	0	0.01104	0	0.00961	0.01724	0	0.03909	0	0.00274	0.00148	0	0.02919	0.01293	0	0	0.01798	0	0	0.00016	0	0.00062	0.02378	0	0	0	0.00563	0.00405	0	0	0	0	0	0.0698	0.01956	0.00035	0.00609	0.03711	0.03775	0.0153	0	0.01196	0.00944	0.09628	0.00561	0	0.0087	0	0.00766	0.08587	0.00101	0.01638	0	0	0	0	0	0.01441	0.21502	0	0	0	0	0.02922	0.0027	0.02316	0.01058	0	0	0.10501	0	0.30423	0	0.01442	0	0.1124	0.00023	0.04901	0.00029	0.05694	0	0.15955	0.00918	0
Actinomyces_sp_S6_Spd3	2|201174|1760|2037|2049|1654|1284680	0.00038	0.00042	0	0	0	0	0.00418	0	0	0	0	0	0	0.00672	0	0	0.00459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0.00197	0.00364	0	0.00245	0.01187	0.00375	0	0	0	0	0	0	0	0	0.00171	0.00061	0	0	0	0.00627	0	0	0.00295	0.00083	0	0	0	0.00195	0.0169	0	0	0.013	0	0	0	0	0	0.00507	0	0	0	0	0	0	0	0	0.00605	0.0564	0	0	0	0	0	0	0	0.00332	0	0	0	0	0.00137	0	0	0	0.00264	0	0.00201	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0	0	0.01593	0	0	0	0	0.00312	0	0	0	0.00133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00768	0	0	0	0	0	0	0	0	0.05466	0	0	0	0	0	0	0.00279	0	0	0	0	0.02422	0	0	0	0.00438	0
Actinomyces_sp_oral_taxon_170	2|201174|1760|2037|2049|1654|712117	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0.00419	0.08269	0	0	0	0	0.0013	0	0	0	0.00574	0.00185	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01207	0	0	0	0	0	0	0.00069	0.01534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0.00617	0	0.00627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00624	0	0	0	0	0	0	0	0.00388	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_180	2|201174|1760|2037|2049|1654|651609	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0.00898	0.01637	0	0.03189	0	0	0	0	0	0.00313	0.00141	0	0	0	0	0	0	0.00021	0	0	0.00258	0.0123	0	0	0	0	0	0	0.00086	0.00997	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00896	0	0.10094	0	0.00447	0	0	0	0	0	0	0	0	0.01137	0	0	0	0	0	0	0.00257	0	0	0	0	0	0	0	0	0	0	0.01293	0	0	0	0.00073	0	0	0	0	0	0	0	0	0	0	0.00127	0	0	0	0	0	0	0	0	0.00381	0	0	0.03992	0	0	0	0	0.02896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_181	2|201174|1760|2037|2049|1654|712121	0	0.0013	0	0	0	0	0.00047	0.04091	0	0.00577	0	0	0	0	0.00613	0	0	0	0	0	0	0	0	0	0.12235	0	0	0	0.00206	0	0	0.00276	0.0025	0.00347	0	0.0152	0	0.00271	0.00499	0.01622	0.00564	0	0	0.0144	0	0	0.00132	0.00147	0.0502	0	0.00277	0.00956	0	0	0	0.00319	0	0	0	0	0.00895	0.00096	0	0.00519	0	0	0	0	0.0002	0.00544	0	0.00034	0	0	0	0	0	0.00379	0.01322	0.01144	0	0	0	0	0	0	0	0	0	0	0	0	0.00276	0	0	0	0.00349	0	0	0	0.00965	0	0	0	0	0.03326	0	0	0	0	0.05595	0	0	0	0.00609	0	0	0	0	0	0.00091	0.00154	0	0.00055	0	0.01119	0	0	0	0.00111	0	0.00749	0	0	0	0	0.00419	0	0.00526	0	0.00205	0	0	0	0	0.00023	0.32859	0	0	0	0	0	0	0	0	0.00397	0.00546	0	0.04363	0	0	0	0	0
Actinomyces_sp_oral_taxon_414	2|201174|1760|2037|2049|1654|712122	0	0	0	0	0	0	0.00488	0	0	0	0	0	0	0	0	0	0.00032	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	0.00157	0	0	0	0	0	0	0	0.01506	0	0	0	0	0	0	0	0.00364	0	0	0	0.00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251	0	0.01804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202	0	0	0.00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_448	2|201174|1760|2037|2049|1654|712124	0	0	0	0	0	0	0.01062	0	0	0	0	0	0	0.07757	0.00041	0.00127	0	0.01604	0.00186	0.16732	0	0	0	0.00407	0.00158	0	0	0	0	0	0	0	0.01681	0	0.03855	0.01181	0.0088	0	0.02864	0	0.00602	0.02696	0	0.0418	0.00269	0.11256	0	0	0	0	0.00174	0.00624	0.00722	0.02698	0.00714	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0	0.00166	0	0	0	0	0	0.01054	0.33204	0.01215	0	0.01505	0.13491	0	0.00954	0	0	0	0	0.00791	0	0	0	0	0.01667	0.03895	0	0	0.02292	0	0	0	0.00193	0	0.00386	0	0	0.00073	0	0	0	0	0	0.00782	0.01545	0	0.00056	0	0	0	0	0.02265	0.01225	0.01841	0	0	0	0.01837	0	0.0006	0	0.01596	0	0	0.00365	0	0	0	0.00113	0	0.02916	0	0	0	0.02095	0.0056	0	0	0.71902	0	0.00483	0.07896	0	0.16729	0	0.00596	0	0.00201	0	0.02995	0	0.11726	0	0	0	0
Actinomyces_sp_oral_taxon_897	2|201174|1760|2037|2049|1654|2081702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00901	0	0	0	0	0	0	0	0.01135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_turicensis	2|201174|1760|2037|2049|1654|131111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0.49102	0	0	0	0	0	0	0	0	0	0.003	0.00633	0	0	0	0	0.02015	0.00228	0	0	0	0.09226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01437	0.00198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02348	0	0	0	0	0	0	0	0	0	0	0.00196	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0.00279	0	0	0.01152	0	0	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716	0	0.00895	0	0	0	0	0	0.06557	0	0.01491	0	0	0	0	0	0	0	0	0	0.00139	0	0	0	0	0
Actinomyces_viscosus	2|201174|1760|2037|2049|1654|1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	0.00345	0	0	0	0	0	0	0.00487	0	0	0	0	0	0	0	0.01071	0	0	0	0	0	0	0	0	0.00231	0	0	0	0.00773	0	0	0	0	0	0	0	0	0	0	0.00773	0	0	0.01702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02764	0	0	0.05517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215	0	0	0	0.00533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06077	0	0	0	0.002	0	0	0	0	0.00342	0	0	0	0	0	0	0.00196	0
Actinotignum_schaalii	2|201174|1760|2037|2049|1653174|59505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Varibaculum_cambriense	2|201174|1760|2037|2049|184869|184870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeriscardovia_aeriphila	2|201174|1760|85004|31953|240233|218139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens	2|201174|1760|85004|31953|419014|419015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04679	0	0	0	0	0	0.00224	0	0	0	0.00674	0.02161	0.00812	0.01249	0	0	0	0	0.00801	0	0.01271	0	0	0	0	0	0.47176	0.2449	0	0.00298	0	0	0	0	0	0	0	0	0	0.00067	0	0.0028	0	0	0	0	0	0.00811	0	0	0.00828	0	0	0	0	0	0	0	0	0	0	0	0.568	0	0	0.03934	0.00235	0.1617	0	0	0	0	0	0	0	0	0.00925	0	0	0.01311	0.02084	0	0	0.01468	0	0	0	0.10618	0.02484	0.00196	0	0.00012	0.04486	0	0	0	0.00131	0.00236	0	0.0027	0	0	0	0	0.00169	0	0	0	0.0412	0.05648	0	0	0	0.01003	0	0	0	0	0	0	0	0	0	0.0262	0.01676	0	0	0	0	0	0	0	0	0	0	0	0.03085	0.00687	0	0.0096	0	0	0	0.15112	0.0035	0.06122	0	0	0	0	0
Bifidobacterium_adolescentis	2|201174|1760|85004|31953|1678|1680	0	0.00092	0.02504	0	0	0.08367	1.14348	0	0	0.01109	0.02487	0	0	5.92743	0	15.00628	2.77803	9.34689	0.00607	0.01241	10.80699	0.00965	0.09902	0.4232	5.84222	51.68462	0.02286	0.00972	9.38249	0.15754	0.00403	14.319	0.90237	7.8489	9.39817	0.25277	11.15491	0.16871	1.02397	0.00589	10.54738	0.00118	14.48963	0.00688	0.67753	0.16227	0.03781	0.02436	0	5.96095	21.82872	0.00762	43.31776	20.93093	1.7985	0.03728	0.00208	0.00352	0.00266	4.09677	3.13779	0.59943	0	0.00227	1.02518	4.15828	0	0.25757	10.51676	0.04675	0	22.87004	24.4678	0	5.32875	13.24305	1.13004	8.19513	0.00582	0.01247	2.42593	0.00525	0	5.59727	5.05806	8.25745	28.21392	1.05983	22.16921	6.99181	0	9.27881	1.53978	41.12911	19.0276	2.91964	5.03286	0	0	4.35169	16.36791	10.83521	0	0.28573	2.44473	2.35873	9.1895	9.94966	22.363	0.27816	0.02141	4.75662	5.57006	0	11.0494	0	0	0	2.05771	15.75736	6.79128	17.08604	2.29025	25.3032	0	6.35921	10.29941	3.10882	0.08044	0.03414	6.64055	0.28064	18.46794	0.72521	0	0	2.14415	0.01439	0.01777	0.02115	13.83318	8.93012	10.47328	4.27538	12.37098	8.0052	0.01084	46.65468	20.2829	0.85507	2.02302	9.67374	30.33902	0.60541	0	12.09642	29.41397	6.15217	8.89744	34.93709	0.02375	27.60587	17.06336	0.1782
